"flight_status","departure_airport","arrival_airport","flight_number","flight_date"
"scheduled","CAI","BGW","MS627","2021-12-14"
"scheduled","DNH","LHW","MU3936","2021-12-14"
"scheduled","HGH","NNG","MU3987","2021-12-14"
"active","KMG","PKX","MU5707","2021-12-14"
"active","CAN","KMG","MU5732","2021-12-14"
"active","KMG","CSX","MU5749","2021-12-14"
"scheduled","LNJ","KMG","MU5811","2021-12-14"
"active","KMG","TCZ","MU5814","2021-12-14"
"active","KMG","CWJ","MU5957","2021-12-14"
"cancelled","LNJ","KMG","MU5964","2021-12-14"
"active","KMG","HGH","MU6480","2021-12-14"
"scheduled","PVG","AKL","MU779","2021-12-14"
"cancelled","JJN","CSX","MU8085","2021-12-14"
"scheduled","KMG","SHA","MU8611","2021-12-14"
"active","KMG","SHE","MU9659","2021-12-14"
"scheduled","HND","OBO","NH4761","2021-12-14"
"scheduled","MMB","HND","NH4778","2021-12-14"
"scheduled","ITM","KMI","NH503","2021-12-14"
"cancelled","JJN","CSX","NS8137","2021-12-14"
"cancelled","NNG","HGH","NS8352","2021-12-14"
"scheduled","AKL","WLG","NZ1293","2021-12-14"
"scheduled","SYD","MEL","NZ1823","2021-12-14"
"scheduled","AKL","SIN","NZ3282","2021-12-14"
"scheduled","CHC","WLG","NZ332","2021-12-14"
"scheduled","CHC","WLG","NZ5330","2021-12-14"
"scheduled","CHC","AKL","NZ5462","2021-12-14"
"scheduled","CHC","HLZ","NZ5618","2021-12-14"
"scheduled","HLZ","CHC","NZ5629","2021-12-14"
"scheduled","IVC","CHC","NZ5702","2021-12-14"
"scheduled","CHC","IVC","NZ5711","2021-12-14"
"scheduled","CHC","DUD","NZ5741","2021-12-14"
"scheduled","CHC","NSN","NZ5840","2021-12-14"
"scheduled","MEL","MQL","NZ7050","2021-12-14"
"scheduled","RMA","BNE","NZ7259","2021-12-14"
"scheduled","PER","PBO","NZ7272","2021-12-14"
"scheduled","PER","KTA","NZ7310","2021-12-14"
"scheduled","PER","PHE","NZ7451","2021-12-14"
"scheduled","PER","ZNE","NZ7463","2021-12-14"
"active","PLO","ADL","NZ7473","2021-12-14"
"scheduled","TRG","WLG","NZ8251","2021-12-14"
"scheduled","CHC","NPE","NZ8770","2021-12-14"
"scheduled","SZX","NGB","O36861","2021-12-14"
"scheduled","SZX","PEK","O36875","2021-12-14"
"scheduled","SZX","HGH","O36888","2021-12-14"
"scheduled","SZX","JJN","O36947","2021-12-14"
"scheduled","PVG","CTU","O36951","2021-12-14"
"scheduled","WUX","CAN","O36961","2021-12-14"
"scheduled","TYN","HGH","O37023","2021-12-14"
"scheduled","TYN","HGH","O37057","2021-12-14"
"scheduled","SZX","MAA","O37069","2021-12-14"
"scheduled","TAO","HGH","O37169","2021-12-14"
"scheduled","KIX","CSX","O37256","2021-12-14"
"scheduled","SZX","HGH","O37303","2021-12-14"
"scheduled","SZB","PEN","OD1104","2021-12-14"
"cancelled","SZB","KBR","OD1202","2021-12-14"
"cancelled","SZB","AOR","OD1502","2021-12-14"
"scheduled","SZB","JHB","OD1901","2021-12-14"
"scheduled","CNS","CUQ","OI171","2021-12-14"
"scheduled","ICN","ALA","OZ6961","2021-12-14"
"scheduled","CJU","GMP","OZ8900","2021-12-14"
"scheduled","CJU","GMP","OZ8902","2021-12-14"
"scheduled","CJU","GMP","OZ8904","2021-12-14"
"scheduled","ICN","PVG","OZ947","2021-12-14"
"scheduled","MAJ","HNL","P9301","2021-12-14"
"landed","ESB","KBP","PC1722","2021-12-14"
"scheduled","SYD","MEL","PG4582","2021-12-14"
"scheduled","DMM","KHI","PK9242","2021-12-14"
"scheduled","NGO","PVG","PO211","2021-12-14"
"scheduled","NGO","CVG","PO214","2021-12-14"
"scheduled","ICN","HKG","PO769","2021-12-14"
"scheduled","PER","PHE","QF1202","2021-12-14"
"scheduled","PER","PBO","QF1616","2021-12-14"
"scheduled","PER","ZNE","QF1800","2021-12-14"
"scheduled","PER","KTA","QF1824","2021-12-14"
"active","PLO","ADL","QF2264","2021-12-14"
"scheduled","CHC","WLG","QF4995","2021-12-14"
"active","BNK","MEL","QF5465","2021-12-14"
"scheduled","BNE","DRW","QF5674","2021-12-14"
"landed","MOV","BNE","QF6241","2021-12-14"
"scheduled","MEL","BNE","QF7353","2021-12-14"
"scheduled","MEL","LST","QF7356","2021-12-14"
"scheduled","MEL","BNE","QF7382","2021-12-14"
"scheduled","SYD","MEL","QF7405","2021-12-14"
"scheduled","BNE","MKY","QF7419","2021-12-14"
"scheduled","SYD","OOL","QF7443","2021-12-14"
"scheduled","SYD","MEL","QF7445","2021-12-14"
"scheduled","MEL","SYD","QF7454","2021-12-14"
"scheduled","MEL","ADL","QF7458","2021-12-14"
"scheduled","CHC","SYD","QF7524","2021-12-14"
"scheduled","NPL","CHC","QF8589","2021-12-14"
"scheduled","UPG","CGK","QG341","2021-12-14"
"scheduled","UPG","DPS","QG343","2021-12-14"
"scheduled","HAN","NRT","QH412","2021-12-14"
"scheduled","PER","KGI","QQ2282","2021-12-14"
"scheduled","PER","GTS","QQ382","2021-12-14"
"scheduled","PER","LVO","QQ6520","2021-12-14"
"scheduled","MEL","HAN","QR8140","2021-12-14"
"scheduled","KHI","DOH","QR8307","2021-12-14"
"scheduled","HAN","DOH","QR977","2021-12-14"
"scheduled","PVG","HKG","RH830","2021-12-14"
"scheduled","MCT","DOH","RJ3809","2021-12-14"
"scheduled","ICN","HKG","RU139","2021-12-14"
"scheduled","PVG","KJA","RU668","2021-12-14"
"landed","TOF","DME","S72614","2021-12-14"
"scheduled","TOF","DME","S72616","2021-12-14"
"scheduled","HAN","DOH","S74746","2021-12-14"
"scheduled","BHE","WLG","S8284","2021-12-14"
"landed","HND","CTS","SB4806","2021-12-14"
"cancelled","NOU","NRT","SB800","2021-12-14"
"scheduled","TNA","CSX","SC4091","2021-12-14"
"scheduled","ZUH","WNZ","SC4806","2021-12-14"
"active","PEK","KMG","SC5041","2021-12-14"
"cancelled","KMG","LXA","SC6096","2021-12-14"
"scheduled","XMN","HGH","SC8795","2021-12-14"
"scheduled","UPG","SOQ","SJ570","2021-12-14"
"scheduled","SOQ","TIM","SJ604","2021-12-14"
"scheduled","MEL","SIN","SQ218","2021-12-14"
"scheduled","AKL","SIN","SQ282","2021-12-14"
"scheduled","CBR","OOL","SQ6381","2021-12-14"
"scheduled","PER","PHE","SQ6742","2021-12-14"
"scheduled","BNE","MEL","SQ6894","2021-12-14"
"scheduled","SIN","ATH","SQ8560","2021-12-14"
"scheduled","IKT","SVO","SU1441","2021-12-14"
"landed","TOF","SVO","SU5039","2021-12-14"
"scheduled","LED","IKT","SU6001","2021-12-14"
"scheduled","LED","KGD","SU6327","2021-12-14"
"scheduled","LED","SVX","SU6401","2021-12-14"
"scheduled","LED","UFA","SU6411","2021-12-14"
"scheduled","LED","REN","SU6453","2021-12-14"
"scheduled","LED","CEK","SU6461","2021-12-14"
"scheduled","LED","OMS","SU6473","2021-12-14"
"scheduled","LED","PEE","SU6581","2021-12-14"
"scheduled","RUH","JED","SV1015","2021-12-14"
"scheduled","RUH","AHB","SV1661","2021-12-14"
"scheduled","RUH","MAA","SV768","2021-12-14"
"scheduled","BKK","ICN","TG6726","2021-12-14"
"scheduled","SJJ","IST","TK1024","2021-12-14"
"scheduled","LED","IST","TK404","2021-12-14"
"scheduled","ESB","ECN","TK7890","2021-12-14"
"scheduled","MEL","SIN","TK9311","2021-12-14"
"scheduled","SIN","SYD","TK9320","2021-12-14"
"scheduled","SIN","BNE","TK9330","2021-12-14"
"landed","TLN","ORY","TO4445","2021-12-14"
"active","KMG","XUZ","TV6937","2021-12-14"
"cancelled","KMG","LXA","TV9878","2021-12-14"
"scheduled","DEL","COK","UA7752","2021-12-14"
"landed","HND","KIX","UK2225","2021-12-14"
"scheduled","MEL","SIN","UK8218","2021-12-14"
"scheduled","SIN","SYD","UK8231","2021-12-14"
"scheduled","SIN","BNE","UK8255","2021-12-14"
"scheduled","DEL","COK","UK883","2021-12-14"
"scheduled","LED","IST","UT4404","2021-12-14"
"scheduled","BNE","HTI","VA1493","2021-12-14"
"scheduled","PER","PHE","VA1835","2021-12-14"
"scheduled","BNE","MEL","VA314","2021-12-14"
"scheduled","PER","ALH","VA9235","2021-12-14"
"scheduled","PER","GET","VA9239","2021-12-14"
"scheduled","PER","BQB","VA9429","2021-12-14"
"scheduled","AUH","RUH","VN3237","2021-12-14"
"scheduled","XMN","CSX","W2655","2021-12-14"
"scheduled","DOH","SYZ","WY6189","2021-12-14"
"scheduled","UPG","SUB","X16325","2021-12-14"
"scheduled","TFS","FRA","X32529","2021-12-14"
"scheduled","RUH","TUU","XY121","2021-12-14"
"scheduled","RUH","DXB","XY215","2021-12-14"
"scheduled","RUH","KRT","XY293","2021-12-14"
"scheduled","BOM","AUH","XY3205","2021-12-14"
"scheduled","JED","RUH","XY54","2021-12-14"
"scheduled","DMM","RUH","XY79","2021-12-14"
"scheduled","PVG","HKG","Y87417","2021-12-14"
"scheduled","KIX","NGB","Y87430","2021-12-14"
"scheduled","PVG","XMN","Y87911","2021-12-14"
"scheduled","PVG","CAN","Y87913","2021-12-14"
"scheduled","PVG","CTU","Y87919","2021-12-14"
"scheduled","DLC","KIX","YG9007","2021-12-14"
"scheduled","CSX","MNL","YG9025","2021-12-14"
"scheduled","MNL","CSX","YG9026","2021-12-14"
"scheduled","KIX","YNT","YG9036","2021-12-14"
"scheduled","MNL","HGH","YG9042","2021-12-14"
"scheduled","KUL","HGH","YG9052","2021-12-14"
"scheduled","MNL","HGH","YG9080","2021-12-14"
"scheduled","SZX","HGH","YG9102","2021-12-14"
"scheduled","MNL","KHN","YG9110","2021-12-14"
"scheduled","KUL","KHN","YG9112","2021-12-14"
"scheduled","ICN","SJW","YG9122","2021-12-14"
"scheduled","TAO","NRT","YG9125","2021-12-14"
"scheduled","TAO","KIX","YG9127","2021-12-14"
"scheduled","KUL","HGH","YG9146","2021-12-14"
"scheduled","KIX","YNT","YG9168","2021-12-14"
"active","PEK","KMG","ZH1445","2021-12-14"
"cancelled","KMG","LXA","ZH3918","2021-12-14"
"cancelled","KMG","WMT","ZH5407","2021-12-14"
"landed","PLO","ADL","ZL4351","2021-12-14"
"scheduled","ISA","BQL","ZL5661","2021-12-14"
"landed","KWE","JJN","3U2066","2021-12-17"
"scheduled","HGH","CGQ","3U2127","2021-12-17"
"cancelled","HGH","SZX","3U2255","2021-12-17"
"active","XMN","SHS","3U2309","2021-12-17"
"scheduled","HGH","LZO","3U3173","2021-12-17"
"scheduled","SZX","HGH","3U4171","2021-12-17"
"scheduled","HGH","CAN","3U4192","2021-12-17"
"cancelled","HGH","ENY","3U4729","2021-12-17"
"scheduled","HGH","BFJ","3U4767","2021-12-17"
"scheduled","XIY","HGH","3U5305","2021-12-17"
"scheduled","SIN","MNL","5J808","2021-12-17"
"active","SHJ","CNN","6E1852","2021-12-17"
"scheduled","NAG","PNQ","6E241","2021-12-17"
"scheduled","PNQ","GOI","6E361","2021-12-17"
"scheduled","BBI","PNQ","6E6129","2021-12-17"
"active","IDR","GOI","6E6219","2021-12-17"
"cancelled","DXB","BOM","6E64","2021-12-17"
"scheduled","TRV","BOM","6E6776","2021-12-17"
"scheduled","TRZ","MAA","6E7146","2021-12-17"
"scheduled","JAI","GOI","6E768","2021-12-17"
"scheduled","TRV","CNN","6E7976","2021-12-17"
"scheduled","SHJ","DEL","6E8513","2021-12-17"
"active","LGG","NBO","8V2622","2021-12-17"
"scheduled","KRR","LED","A4303","2021-12-17"
"active","NCL","LHR","AA6652","2021-12-17"
"active","FCO","LHR","AA6697","2021-12-17"
"scheduled","CHC","AKL","AA9029","2021-12-17"
"scheduled","DXB","YYZ","AC57","2021-12-17"
"active","FCO","MUC","AC9077","2021-12-17"
"scheduled","FRA","HAM","AC9219","2021-12-17"
"scheduled","FRA","CPH","AC9422","2021-12-17"
"active","NCL","CDG","AF1559","2021-12-17"
"scheduled","TRS","FCO","AF9807","2021-12-17"
"scheduled","FRA","CPH","AI8576","2021-12-17"
"scheduled","DXB","HYD","AI952","2021-12-17"
"scheduled","ADL","MEL","AS5069","2021-12-17"
"scheduled","MOL","BGO","AY2652","2021-12-17"
"scheduled","MOL","BGO","AY2675","2021-12-17"
"scheduled","MEL","HKG","AY5844","2021-12-17"
"scheduled","PER","HKG","AY5846","2021-12-17"
"scheduled","TRS","FCO","AZ1356","2021-12-17"
"active","FCO","LIN","AZ2016","2021-12-17"
"active","NCL","CDG","AZ3587","2021-12-17"
"scheduled","TSA","MZG","B78611","2021-12-17"
"scheduled","TSA","TTT","B78725","2021-12-17"
"scheduled","TSA","KNH","B78819","2021-12-17"
"active","NCL","LHR","BA1321","2021-12-17"
"active","NCL","SOU","BA4003","2021-12-17"
"scheduled","MEL","HKG","BA4140","2021-12-17"
"scheduled","PER","HKG","BA4144","2021-12-17"
"scheduled","FCO","LHR","BA551","2021-12-17"
"scheduled","TSA","HND","BR2176","2021-12-17"
"scheduled","AKL","WLG","BR3243","2021-12-17"
"scheduled","AKL","CHC","BR3335","2021-12-17"
"landed","PEK","NKG","CA1083","2021-12-17"
"scheduled","CTU","NKG","CA1085","2021-12-17"
"landed","CAN","NKG","CA1089","2021-12-17"
"scheduled","HGH","CAN","CA1729","2021-12-17"
"scheduled","HGH","YCU","CA1781","2021-12-17"
"cancelled","HGH","CTU","CA1913","2021-12-17"
"scheduled","SZX","HGH","CA3745","2021-12-17"
"scheduled","HGH","CAN","CA3840","2021-12-17"
"scheduled","KWE","WNZ","CA3977","2021-12-17"
"active","KWE","TNA","CA4618","2021-12-17"
"scheduled","HGH","KWL","CA4645","2021-12-17"
"scheduled","PEK","LHR","CA567","2021-12-17"
"active","PEK","LAX","CA681","2021-12-17"
"scheduled","HGH","SIN","CA767","2021-12-17"
"scheduled","HGH","DLC","CA8795","2021-12-17"
"scheduled","KRL","TWC","CA9095","2021-12-17"
"cancelled","HGH","KWE","CA9801","2021-12-17"
"scheduled","ICN","XIY","CF202","2021-12-17"
"scheduled","PVG","KIX","CF205","2021-12-17"
"scheduled","KMG","BKK","CF219","2021-12-17"
"scheduled","TAO","NKG","CF9045","2021-12-17"
"scheduled","DRW","MIA","CV6595","2021-12-17"
"scheduled","WAG","AKL","CV701","2021-12-17"
"scheduled","PER","HKG","CX170","2021-12-17"
"scheduled","MEL","HKG","CX178","2021-12-17"
"active","FRA","HAM","CX6713","2021-12-17"
"active","CAN","AMS","CZ307","2021-12-17"
"active","KWE","SZX","CZ3436","2021-12-17"
"active","KWE","PKX","CZ3687","2021-12-17"
"scheduled","HGH","CGQ","CZ4061","2021-12-17"
"scheduled","XMN","HGH","CZ4089","2021-12-17"
"scheduled","XMN","TSN","CZ4243","2021-12-17"
"cancelled","HGH","SZX","CZ4339","2021-12-17"
"landed","KWE","JJN","CZ4422","2021-12-17"
"active","XMN","SHS","CZ4579","2021-12-17"
"unknown","CAN","FRA","CZ465","2021-12-17"
"scheduled","ANC","LAX","CZ471","2021-12-17"
"cancelled","HGH","ENY","CZ4778","2021-12-17"
"scheduled","HGH","HJJ","CZ4849","2021-12-17"
"scheduled","HGH","BFJ","CZ4859","2021-12-17"
"active","KWE","HGH","CZ6381","2021-12-17"
"scheduled","SHE","LHW","CZ6491","2021-12-17"
"active","KWE","CSX","CZ6723","2021-12-17"
"scheduled","HGH","LZO","CZ9021","2021-12-17"
"scheduled","DRW","SYD","DL7313","2021-12-17"
"active","NCL","CDG","DL8437","2021-12-17"
"scheduled","KRP","CPH","DX73","2021-12-17"
"scheduled","KRS","OSL","DY271","2021-12-17"
"scheduled","MOL","OSL","DY421","2021-12-17"
"scheduled","AUH","MEL","EI8060","2021-12-17"
"scheduled","KUL","DXB","EK449","2021-12-17"
"scheduled","ADL","MEL","EK5690","2021-12-17"
"scheduled","CHC","AKL","EK7538","2021-12-17"
"scheduled","FRA","CPH","ET1561","2021-12-17"
"scheduled","KWE","WNZ","EU7231","2021-12-17"
"active","ZQN","CHC","EY4486","2021-12-17"
"landed","ZQN","CHC","EY4572","2021-12-17"
"scheduled","CHC","WLG","EY4592","2021-12-17"
"scheduled","AKL","WLG","EY4601","2021-12-17"
"scheduled","AKL","CHC","EY4683","2021-12-17"
"scheduled","KRS","OSL","EY5784","2021-12-17"
"scheduled","BNE","ADL","EY6309","2021-12-17"
"scheduled","DRW","SYD","EY6411","2021-12-17"
"scheduled","DRW","SYD","EY6433","2021-12-17"
"scheduled","SYD","BNK","EY6440","2021-12-17"
"scheduled","ADL","MEL","EY6507","2021-12-17"
"scheduled","MEL","BNE","EY6665","2021-12-17"
"scheduled","PDG","CGK","EY7133","2021-12-17"
"scheduled","TRS","FCO","FB1624","2021-12-17"
"scheduled","CHC","AKL","FJ5514","2021-12-17"
"scheduled","NRT","SIN","FJ5928","2021-12-17"
"scheduled","NAN","SYD","FJ911","2021-12-17"
"scheduled","HGH","PKX","FM9157","2021-12-17"
"scheduled","NTL","CBR","FP311","2021-12-17"
"scheduled","KRK","HRK","FR2652","2021-12-17"
"scheduled","KRK","BOH","FR5524","2021-12-17"
"scheduled","KRK","AMM","FR6630","2021-12-17"
"scheduled","FCO","VIE","FR7192","2021-12-17"
"scheduled","DXB","KHI","FZ331","2021-12-17"
"scheduled","DXB","TBS","FZ713","2021-12-17"
"scheduled","DXB","BOM","FZ8005","2021-12-17"
"scheduled","KWE","ACX","G52607","2021-12-17"
"scheduled","KRL","TWC","G54403","2021-12-17"
"scheduled","KWE","XUZ","G56382","2021-12-17"
"scheduled","XMN","CKG","G56409","2021-12-17"
"scheduled","XMN","CKG","G56496","2021-12-17"
"scheduled","KWE","HUZ","G56747","2021-12-17"
"scheduled","KRL","TWC","G56757","2021-12-17"
"scheduled","KWE","ACX","G56794","2021-12-17"
"scheduled","KWE","ACX","G56803","2021-12-17"
"scheduled","KWE","ACX","G56809","2021-12-17"
"scheduled","KWE","ACX","G56815","2021-12-17"
"scheduled","KWE","ACX","G56832","2021-12-17"
"scheduled","KWE","ACX","G56863","2021-12-17"
"scheduled","KWE","ACX","G56865","2021-12-17"
"scheduled","KWE","ACX","G56902","2021-12-17"
"scheduled","KWE","ACX","G56931","2021-12-17"
"scheduled","KWE","ACX","G56951","2021-12-17"
"scheduled","KWE","ACX","G56997","2021-12-17"
"scheduled","HGH","KWL","G58322","2021-12-17"
"scheduled","HGH","DLC","G58401","2021-12-17"
"scheduled","HGH","BFJ","G58595","2021-12-17"
"scheduled","HGH","HJJ","G59313","2021-12-17"
"cancelled","HGH","ENY","G59413","2021-12-17"
"active","SHJ","BGW","G9368","2021-12-17"
"active","SHJ","DEL","G9467","2021-12-17"
"active","SHJ","BOM","G9710","2021-12-17"
"scheduled","PDG","CGK","GA149","2021-12-17"
"scheduled","XIY","CAN","GI4021","2021-12-17"
"scheduled","WUX","TSN","GI4027","2021-12-17"
"scheduled","CAN","CGO","GI4033","2021-12-17"
"scheduled","CGO","HGH","GI4036","2021-12-17"
"scheduled","NRT","CGO","GI4210","2021-12-17"
"scheduled","KWE","WNZ","GJ5081","2021-12-17"
"scheduled","XMN","HGH","GJ5323","2021-12-17"
"active","XMN","SHS","GJ5471","2021-12-17"
"scheduled","HGH","LZO","GJ5705","2021-12-17"
"scheduled","PKX","SWA","GJ6011","2021-12-17"
"scheduled","TAO","NGO","GJ8505","2021-12-17"
"cancelled","HGH","ENY","GJ8587","2021-12-17"
"scheduled","PKX","WUX","GJ8705","2021-12-17"
"scheduled","TAO","CAN","GJ8715","2021-12-17"
"scheduled","HGH","HJJ","GJ8801","2021-12-17"
"scheduled","HGH","BFJ","GJ8823","2021-12-17"
"scheduled","KWE","JNG","GX8923","2021-12-17"
"active","KWE","SHA","HO1210","2021-12-17"
"scheduled","KWE","HUZ","HO1902","2021-12-17"
"scheduled","HGH","CAN","HO5082","2021-12-17"
"scheduled","SZX","HGH","HO5299","2021-12-17"
"active","KWE","FOC","HU6512","2021-12-17"
"scheduled","MNL","SZX","I99816","2021-12-17"
"active","NCL","LHR","IB7538","2021-12-17"
"scheduled","PDG","CGK","ID6813","2021-12-17"
"scheduled","DXB","TRZ","IX612","2021-12-17"
"landed","CNN","SHJ","IX745","2021-12-17"
"scheduled","KRT","KSL","J4310","2021-12-17"
"scheduled","HGH","KMG","JD5127","2021-12-17"
"scheduled","HGH","LJG","JD5191","2021-12-17"
"scheduled","HGH","JHG","JD5787","2021-12-17"
"active","FCO","LHR","JL7148","2021-12-17"
"scheduled","NCL","LHR","JL7846","2021-12-17"
"scheduled","PER","HKG","JL7904","2021-12-17"
"scheduled","AKL","WLG","JQ251","2021-12-17"
"scheduled","AKL","WLG","JQ253","2021-12-17"
"scheduled","ADL","MEL","JQ6690","2021-12-17"
"scheduled","DRW","BNE","JQ673","2021-12-17"
"scheduled","ADL","MEL","JQ775","2021-12-17"
"scheduled","PDG","BTH","JT145","2021-12-17"
"cancelled","UPG","CGK","JT773","2021-12-17"
"scheduled","UPG","SUB","JT801","2021-12-17"
"active","PKY","CGK","JT867","2021-12-17"
"scheduled","TRS","FCO","JU7322","2021-12-17"
"scheduled","ICN","ALA","KC910","2021-12-17"
"scheduled","SGN","SIN","KE395","2021-12-17"
"scheduled","SIN","ICN","KE646","2021-12-17"
"scheduled","TRS","FCO","KL3407","2021-12-17"
"active","CAN","AMS","KL4300","2021-12-17"
"cancelled","XMN","CAN","KL4763","2021-12-17"
"scheduled","HGH","CGQ","KL4938","2021-12-17"
"scheduled","TRS","FCO","KM2546","2021-12-17"
"active","NCL","CDG","KQ3087","2021-12-17"
"scheduled","HGH","CAN","KY9180","2021-12-17"
"scheduled","SZX","HGH","KY9873","2021-12-17"
"scheduled","HOU","DAL","LBQ640","2021-12-17"
"scheduled","KRK","MUC","LH1625","2021-12-17"
"active","FCO","MUC","LH1873","2021-12-17"
"active","FCO","FRA","LH243","2021-12-17"
"active","FRA","HAM","LH6","2021-12-17"
"scheduled","KRS","OSL","LH6055","2021-12-17"
"scheduled","FRA","CPH","LH824","2021-12-17"
"scheduled","ICN","FRA","LH8385","2021-12-17"
"active","FRA","LHR","LH900","2021-12-17"
"scheduled","MEL","SIN","LH9777","2021-12-17"
"active","NCL","SOU","LM533","2021-12-17"
"active","NCL","PRG","LS509","2021-12-17"
"scheduled","KRK","MUC","LX3807","2021-12-17"
"scheduled","SIN","ZRH","LX9001","2021-12-17"
"active","CAN","UYN","MF1280","2021-12-17"
"active","KWE","PKX","MF1612","2021-12-17"
"cancelled","XMN","CAN","MF1641","2021-12-17"
"active","KWE","XNN","MF1967","2021-12-17"
"scheduled","XIY","HGH","MF3092","2021-12-17"
"cancelled","XIY","CKG","MF3098","2021-12-17"
"cancelled","HGH","ENY","MF3772","2021-12-17"
"scheduled","HGH","HJJ","MF3818","2021-12-17"
"scheduled","HGH","BFJ","MF3826","2021-12-17"
"scheduled","HGH","LZO","MF5016","2021-12-17"
"scheduled","HGH","CGQ","MF8043","2021-12-17"
"cancelled","HGH","SZX","MF8383","2021-12-17"
"active","NCL","LHR","MH9885","2021-12-17"
"active","NCL","CDG","MU1744","2021-12-17"
"cancelled","HGH","SZX","MU3215","2021-12-17"
"landed","KWE","JJN","MU3292","2021-12-17"
"scheduled","HGH","LZO","MU3351","2021-12-17"
"scheduled","KWE","HUZ","MU3794","2021-12-17"
"scheduled","SHA","PEK","MU5105","2021-12-17"
"scheduled","HGH","KMG","MU6479","2021-12-17"
"scheduled","HGH","CGQ","MU8019","2021-12-17"
"scheduled","XMN","HGH","MU8041","2021-12-17"
"scheduled","HGH","PKX","MU8478","2021-12-17"
"scheduled","KGD","NQZ","N42373","2021-12-17"
"unknown","PEN","SIN","N7221","2021-12-17"
"scheduled","SON","VLI","NF211","2021-12-17"
"scheduled","TSJ","FUK","NH4936","2021-12-17"
"active","FCO","FRA","NH6152","2021-12-17"
"scheduled","FRA","CPH","NH6183","2021-12-17"
"scheduled","TSA","HND","NH852","2021-12-17"
"scheduled","DRV","MLE","NR521","2021-12-17"
"cancelled","KWE","HGH","NS3622","2021-12-17"
"scheduled","HGH","CGQ","NS6043","2021-12-17"
"cancelled","HGH","SZX","NS8383","2021-12-17"
"landed","KWE","JJN","NS8474","2021-12-17"
"active","XMN","SHS","NS8737","2021-12-17"
"scheduled","BNE","SYD","NZ1711","2021-12-17"
"scheduled","AKL","WLG","NZ405","2021-12-17"
"scheduled","NPE","AKL","NZ5002","2021-12-17"
"scheduled","CHC","IVC","NZ5711","2021-12-17"
"scheduled","NPE","CHC","NZ5771","2021-12-17"
"landed","ZQN","CHC","NZ642","2021-12-17"
"scheduled","ADL","WYA","NZ7043","2021-12-17"
"scheduled","ADL","PLO","NZ7141","2021-12-17"
"scheduled","ADL","MEL","NZ7690","2021-12-17"
